Entity,Code,Day,new_vaccinations_smoothed_per_million
Cyprus,CYP,2021-03-09,0.28500000000000003
Cyprus,CYP,2021-03-10,0.281
Cyprus,CYP,2021-03-11,0.277
Cyprus,CYP,2021-03-12,0.273
Cyprus,CYP,2021-03-13,0.26890000000000003
Cyprus,CYP,2021-03-14,0.2649
Cyprus,CYP,2021-03-15,0.2649
Cyprus,CYP,2021-03-16,0.2649
Cyprus,CYP,2021-03-17,0.2649
Cyprus,CYP,2021-03-18,0.2649
Cyprus,CYP,2021-03-19,0.2649
Cyprus,CYP,2021-03-20,0.2649
Cyprus,CYP,2021-03-21,0.2644
Cyprus,CYP,2021-03-22,0.264
Cyprus,CYP,2021-03-23,0.2635
Cyprus,CYP,2021-03-24,0.263
Cyprus,CYP,2021-03-25,0.2626
Cyprus,CYP,2021-03-26,0.2621
Cyprus,CYP,2021-03-27,0.2617
Cyprus,CYP,2021-03-28,0.2617
Cyprus,CYP,2021-03-29,0.2617
Cyprus,CYP,2021-03-30,0.2617
Cyprus,CYP,2021-03-31,0.2617
Cyprus,CYP,2021-04-01,0.2617
Cyprus,CYP,2021-04-02,0.2617
Cyprus,CYP,2021-04-03,0.2617
Czechia,CZE,2020-12-28,0.021400000000000002
Czechia,CZE,2020-12-29,0.0268
Czechia,CZE,2020-12-30,0.0286
Czechia,CZE,2020-12-31,0.0245
Czechia,CZE,2021-01-01,0.0201
Czechia,CZE,2021-01-02,0.0187
Czechia,CZE,2021-01-03,0.0172
Czechia,CZE,2021-01-04,0.0189
Czechia,CZE,2021-01-05,0.020300000000000002
Czechia,CZE,2021-01-06,0.0235
Czechia,CZE,2021-01-07,0.0323
Czechia,CZE,2021-01-08,0.045200000000000004
Czechia,CZE,2021-01-09,0.046200000000000005
Czechia,CZE,2021-01-10,0.0473
Czechia,CZE,2021-01-11,0.055600000000000004
Czechia,CZE,2021-01-12,0.0674
Czechia,CZE,2021-01-13,0.0776
Czechia,CZE,2021-01-14,0.0872
Czechia,CZE,2021-01-15,0.0925
Czechia,CZE,2021-01-16,0.0944
Czechia,CZE,2021-01-17,0.0964
Czechia,CZE,2021-01-18,0.1023
Czechia,CZE,2021-01-19,0.1047
Czechia,CZE,2021-01-20,0.10830000000000001
Czechia,CZE,2021-01-21,0.111
Czechia,CZE,2021-01-22,0.1135
Czechia,CZE,2021-01-23,0.1145
Czechia,CZE,2021-01-24,0.1143
Czechia,CZE,2021-01-25,0.1121
Czechia,CZE,2021-01-26,0.1111
Czechia,CZE,2021-01-27,0.1075
Czechia,CZE,2021-01-28,0.10200000000000001
Czechia,CZE,2021-01-29,0.09960000000000001
Czechia,CZE,2021-01-30,0.0965
Czechia,CZE,2021-01-31,0.09480000000000001
Czechia,CZE,2021-02-01,0.09380000000000001
Czechia,CZE,2021-02-02,0.0936
Czechia,CZE,2021-02-03,0.0961
Czechia,CZE,2021-02-04,0.1023
Czechia,CZE,2021-02-05,0.1051
Czechia,CZE,2021-02-06,0.10690000000000001
Czechia,CZE,2021-02-07,0.10880000000000001
Czechia,CZE,2021-02-08,0.1135
Czechia,CZE,2021-02-09,0.117
Czechia,CZE,2021-02-10,0.12140000000000001
Czechia,CZE,2021-02-11,0.1273
Czechia,CZE,2021-02-12,0.1343
Czechia,CZE,2021-02-13,0.13620000000000002
Czechia,CZE,2021-02-14,0.13490000000000002
Czechia,CZE,2021-02-15,0.1353
Czechia,CZE,2021-02-16,0.1361
Czechia,CZE,2021-02-17,0.1351
Czechia,CZE,2021-02-18,0.13240000000000002
Czechia,CZE,2021-02-19,0.1293
Czechia,CZE,2021-02-20,0.1273
Czechia,CZE,2021-02-21,0.1269
Czechia,CZE,2021-02-22,0.1274
Czechia,CZE,2021-02-23,0.1303
Czechia,CZE,2021-02-24,0.1328
Czechia,CZE,2021-02-25,0.137
Czechia,CZE,2021-02-26,0.1401
Czechia,CZE,2021-02-27,0.1406
Czechia,CZE,2021-02-28,0.1418
Czechia,CZE,2021-03-01,0.1506
Czechia,CZE,2021-03-02,0.1646
Czechia,CZE,2021-03-03,0.18460000000000001
Czechia,CZE,2021-03-04,0.203
Czechia,CZE,2021-03-05,0.21960000000000002
Czechia,CZE,2021-03-06,0.232
Czechia,CZE,2021-03-07,0.24430000000000002
Czechia,CZE,2021-03-08,0.2595
Czechia,CZE,2021-03-09,0.2751
Czechia,CZE,2021-03-10,0.2924
Czechia,CZE,2021-03-11,0.3128
Czechia,CZE,2021-03-12,0.3299
Czechia,CZE,2021-03-13,0.337
Czechia,CZE,2021-03-14,0.3383
Czechia,CZE,2021-03-15,0.3415
Czechia,CZE,2021-03-16,0.3504
Czechia,CZE,2021-03-17,0.35000000000000003
Czechia,CZE,2021-03-18,0.3458
Czechia,CZE,2021-03-19,0.3467
Czechia,CZE,2021-03-20,0.3447
Czechia,CZE,2021-03-21,0.3391
Czechia,CZE,2021-03-22,0.3388
Czechia,CZE,2021-03-23,0.32630000000000003
Czechia,CZE,2021-03-24,0.319
Czechia,CZE,2021-03-25,0.31120000000000003
Czechia,CZE,2021-03-26,0.30360000000000004
Czechia,CZE,2021-03-27,0.29860000000000003
Czechia,CZE,2021-03-28,0.29960000000000003
Czechia,CZE,2021-03-29,0.3034
Czechia,CZE,2021-03-30,0.3121
Czechia,CZE,2021-03-31,0.3211
Czechia,CZE,2021-04-01,0.33640000000000003
Czechia,CZE,2021-04-02,0.3065
Czechia,CZE,2021-04-03,0.30820000000000003
Czechia,CZE,2021-04-04,0.3099
Czechia,CZE,2021-04-05,0.2687
Denmark,DNK,2020-12-28,0.034300000000000004
Denmark,DNK,2020-12-29,0.0936
Denmark,DNK,2020-12-30,0.1278
Denmark,DNK,2020-12-31,0.1221
Denmark,DNK,2021-01-01,0.1057
Denmark,DNK,2021-01-02,0.1134
Denmark,DNK,2021-01-03,0.11180000000000001
Denmark,DNK,2021-01-04,0.11280000000000001
Denmark,DNK,2021-01-05,0.12390000000000001
Denmark,DNK,2021-01-06,0.1442
Denmark,DNK,2021-01-07,0.1718
Denmark,DNK,2021-01-08,0.18680000000000002
Denmark,DNK,2021-01-09,0.1698
Denmark,DNK,2021-01-10,0.1572
Denmark,DNK,2021-01-11,0.1529
Denmark,DNK,2021-01-12,0.12100000000000001
Denmark,DNK,2021-01-13,0.1041
Denmark,DNK,2021-01-14,0.1053
Denmark,DNK,2021-01-15,0.12200000000000001
Denmark,DNK,2021-01-16,0.12860000000000002
Denmark,DNK,2021-01-17,0.1345
Denmark,DNK,2021-01-18,0.1477
Denmark,DNK,2021-01-19,0.1577
Denmark,DNK,2021-01-20,0.1348
Denmark,DNK,2021-01-21,0.1004
Denmark,DNK,2021-01-22,0.0786
Denmark,DNK,2021-01-23,0.0868
Denmark,DNK,2021-01-24,0.0964
Denmark,DNK,2021-01-25,0.08850000000000001
Denmark,DNK,2021-01-26,0.0821
Denmark,DNK,2021-01-27,0.08510000000000001
Denmark,DNK,2021-01-28,0.0961
Denmark,DNK,2021-01-29,0.12840000000000001
Denmark,DNK,2021-01-30,0.1437
Denmark,DNK,2021-01-31,0.1595
Denmark,DNK,2021-02-01,0.1739
Denmark,DNK,2021-02-02,0.1816
Denmark,DNK,2021-02-03,0.1894
Denmark,DNK,2021-02-04,0.19920000000000002
Denmark,DNK,2021-02-05,0.1884
Denmark,DNK,2021-02-06,0.1728
Denmark,DNK,2021-02-07,0.1532
Denmark,DNK,2021-02-08,0.1555
Denmark,DNK,2021-02-09,0.16390000000000002
Denmark,DNK,2021-02-10,0.1626
Denmark,DNK,2021-02-11,0.1522
Denmark,DNK,2021-02-12,0.1636
Denmark,DNK,2021-02-13,0.163
Denmark,DNK,2021-02-14,0.16620000000000001
Denmark,DNK,2021-02-15,0.1845
Denmark,DNK,2021-02-16,0.1996
Denmark,DNK,2021-02-17,0.2088
Denmark,DNK,2021-02-18,0.21780000000000002
Denmark,DNK,2021-02-19,0.2061
Denmark,DNK,2021-02-20,0.2149
Denmark,DNK,2021-02-21,0.2255
Denmark,DNK,2021-02-22,0.21960000000000002
Denmark,DNK,2021-02-23,0.224
Denmark,DNK,2021-02-24,0.2358
Denmark,DNK,2021-02-25,0.24400000000000002
Denmark,DNK,2021-02-26,0.29860000000000003
Denmark,DNK,2021-02-27,0.2913
Denmark,DNK,2021-02-28,0.2944
Denmark,DNK,2021-03-01,0.3098
Denmark,DNK,2021-03-02,0.3138
Denmark,DNK,2021-03-03,0.3098
Denmark,DNK,2021-03-04,0.32
Denmark,DNK,2021-03-05,0.2838
Denmark,DNK,2021-03-06,0.30970000000000003
Denmark,DNK,2021-03-07,0.3195
Denmark,DNK,2021-03-08,0.3078
Denmark,DNK,2021-03-09,0.30820000000000003
Denmark,DNK,2021-03-10,0.3214
Denmark,DNK,2021-03-11,0.30510000000000004
Denmark,DNK,2021-03-12,0.2847
Denmark,DNK,2021-03-13,0.2646
Denmark,DNK,2021-03-14,0.2504
Denmark,DNK,2021-03-15,0.24230000000000002
Denmark,DNK,2021-03-16,0.23770000000000002
Denmark,DNK,2021-03-17,0.23920000000000002
Denmark,DNK,2021-03-18,0.262
Denmark,DNK,2021-03-19,0.2756
Denmark,DNK,2021-03-20,0.269
Denmark,DNK,2021-03-21,0.2664
Denmark,DNK,2021-03-22,0.26430000000000003
Denmark,DNK,2021-03-23,0.258
Denmark,DNK,2021-03-24,0.2664
Denmark,DNK,2021-03-25,0.2525
Denmark,DNK,2021-03-26,0.2389
Denmark,DNK,2021-03-27,0.252
Denmark,DNK,2021-03-28,0.26180000000000003
Denmark,DNK,2021-03-29,0.2917
Denmark,DNK,2021-03-30,0.3262
Denmark,DNK,2021-03-31,0.3251
Denmark,DNK,2021-04-01,0.3126
Denmark,DNK,2021-04-02,0.3073
Denmark,DNK,2021-04-03,0.31020000000000003
Denmark,DNK,2021-04-04,0.31
Dominica,DMA,2021-02-12,0.5556
Dominica,DMA,2021-02-13,0.5556
Dominica,DMA,2021-02-14,0.5556
Dominica,DMA,2021-02-15,0.5556
Dominica,DMA,2021-02-16,0.5556
Dominica,DMA,2021-02-17,0.5556
Dominica,DMA,2021-02-18,0.5556
Dominica,DMA,2021-02-19,0.5556
Dominica,DMA,2021-02-20,0.5556
Dominica,DMA,2021-02-21,0.5556
Dominica,DMA,2021-02-22,0.5556
Dominica,DMA,2021-02-23,0.5556
Dominica,DMA,2021-02-24,0.5556
Dominica,DMA,2021-02-25,0.5556
Dominica,DMA,2021-02-26,0.5556
Dominica,DMA,2021-02-27,0.5556
Dominica,DMA,2021-02-28,0.5556
Dominica,DMA,2021-03-01,0.5556
Dominica,DMA,2021-03-02,0.6029
Dominica,DMA,2021-03-03,0.6501
Dominica,DMA,2021-03-04,0.6959000000000001
Dominica,DMA,2021-03-05,0.7431
Dominica,DMA,2021-03-06,0.7904
Dominica,DMA,2021-03-07,0.8376
Dominica,DMA,2021-03-08,0.8834000000000001
Dominica,DMA,2021-03-09,0.8834000000000001
Dominica,DMA,2021-03-10,0.8834000000000001
Dominica,DMA,2021-03-11,0.8834000000000001
Dominica,DMA,2021-03-12,0.7932
Dominica,DMA,2021-03-13,0.7015
Dominica,DMA,2021-03-14,0.6112000000000001
Dominica,DMA,2021-03-15,0.5195000000000001
Dominica,DMA,2021-03-16,0.4292
Dominica,DMA,2021-03-17,0.33890000000000003
Dominica,DMA,2021-03-18,0.24730000000000002
Dominica,DMA,2021-03-19,0.24730000000000002
Dominica,DMA,2021-03-20,0.24730000000000002
Dominica,DMA,2021-03-21,0.24730000000000002
Dominica,DMA,2021-03-22,0.24730000000000002
Dominica,DMA,2021-03-23,0.24730000000000002
Dominica,DMA,2021-03-24,0.24730000000000002
Dominica,DMA,2021-03-25,0.24730000000000002
Dominican Republic,DOM,2021-02-16,0.0035
Dominican Republic,DOM,2021-02-17,0.0064
Dominican Republic,DOM,2021-02-18,0.0164
Dominican Republic,DOM,2021-02-19,0.0235
Dominican Republic,DOM,2021-02-20,0.0241
Dominican Republic,DOM,2021-02-21,0.0219
Dominican Republic,DOM,2021-02-22,0.0241
Dominican Republic,DOM,2021-02-23,0.028900000000000002
Dominican Republic,DOM,2021-02-24,0.0329
Dominican Republic,DOM,2021-02-25,0.0366
Dominican Republic,DOM,2021-02-26,0.039
Dominican Republic,DOM,2021-02-27,0.0441
Dominican Republic,DOM,2021-02-28,0.0514
Dominican Republic,DOM,2021-03-01,0.054900000000000004
Dominican Republic,DOM,2021-03-02,0.10880000000000001
Dominican Republic,DOM,2021-03-03,0.17830000000000001
Dominican Republic,DOM,2021-03-04,0.25630000000000003
Dominican Republic,DOM,2021-03-05,0.3472
Dominican Republic,DOM,2021-03-06,0.4329
Dominican Republic,DOM,2021-03-07,0.4403
Dominican Republic,DOM,2021-03-08,0.44780000000000003
Dominican Republic,DOM,2021-03-09,0.49420000000000003
Dominican Republic,DOM,2021-03-10,0.5074000000000001
Dominican Republic,DOM,2021-03-11,0.49820000000000003
Dominican Republic,DOM,2021-03-12,0.42110000000000003
Dominican Republic,DOM,2021-03-13,0.3493
Dominican Republic,DOM,2021-03-14,0.3557
Dominican Republic,DOM,2021-03-15,0.36210000000000003
Dominican Republic,DOM,2021-03-16,0.2771
Dominican Republic,DOM,2021-03-17,0.2096
Dominican Republic,DOM,2021-03-18,0.1526
Dominican Republic,DOM,2021-03-19,0.1505
Dominican Republic,DOM,2021-03-20,0.14830000000000002
Dominican Republic,DOM,2021-03-21,0.1462
Dominican Republic,DOM,2021-03-22,0.14400000000000002
Dominican Republic,DOM,2021-03-23,0.14400000000000002
Dominican Republic,DOM,2021-03-24,0.1443
Dominican Republic,DOM,2021-03-25,0.1446
Dominican Republic,DOM,2021-03-26,0.1449
Dominican Republic,DOM,2021-03-27,0.1452
Dominican Republic,DOM,2021-03-28,0.1454
Dominican Republic,DOM,2021-03-29,0.1457
Dominican Republic,DOM,2021-03-30,0.14600000000000002
Dominican Republic,DOM,2021-03-31,0.25070000000000003
Dominican Republic,DOM,2021-04-01,0.3554
Ecuador,ECU,2021-01-22,0.0006000000000000001
Ecuador,ECU,2021-01-23,0.0019
Ecuador,ECU,2021-01-24,0.0024000000000000002
Ecuador,ECU,2021-01-25,0.0026000000000000003
Ecuador,ECU,2021-01-26,0.0027
Ecuador,ECU,2021-01-27,0.0028
Ecuador,ECU,2021-01-28,0.0027
Ecuador,ECU,2021-01-29,0.003
Ecuador,ECU,2021-01-30,0.0028
Ecuador,ECU,2021-01-31,0.0027
Ecuador,ECU,2021-02-01,0.0026000000000000003
Ecuador,ECU,2021-02-02,0.0024000000000000002
Ecuador,ECU,2021-02-03,0.0023
Ecuador,ECU,2021-02-04,0.0023
Ecuador,ECU,2021-02-05,0.0021000000000000003
Ecuador,ECU,2021-02-06,0.0019
Ecuador,ECU,2021-02-07,0.0017000000000000001
Ecuador,ECU,2021-02-08,0.0015
Ecuador,ECU,2021-02-09,0.0013000000000000002
Ecuador,ECU,2021-02-10,0.0011
Ecuador,ECU,2021-02-11,0.0009000000000000001
Ecuador,ECU,2021-02-12,0.0009000000000000001
Ecuador,ECU,2021-02-13,0.0009000000000000001
Ecuador,ECU,2021-02-14,0.0009000000000000001
Ecuador,ECU,2021-02-15,0.0009000000000000001
Ecuador,ECU,2021-02-16,0.0009000000000000001
Ecuador,ECU,2021-02-17,0.0009000000000000001
Ecuador,ECU,2021-02-18,0.0026000000000000003
Ecuador,ECU,2021-02-19,0.0044
Ecuador,ECU,2021-02-20,0.0061
Ecuador,ECU,2021-02-21,0.0079
Ecuador,ECU,2021-02-22,0.0097
Ecuador,ECU,2021-02-23,0.0114
Ecuador,ECU,2021-02-24,0.0132
Ecuador,ECU,2021-02-25,0.0142
Ecuador,ECU,2021-02-26,0.0151
Ecuador,ECU,2021-02-27,0.0161
Ecuador,ECU,2021-02-28,0.0171
Ecuador,ECU,2021-03-01,0.018000000000000002
Ecuador,ECU,2021-03-02,0.020800000000000003
Ecuador,ECU,2021-03-03,0.0236
Ecuador,ECU,2021-03-04,0.0253
Ecuador,ECU,2021-03-05,0.032100000000000004
Ecuador,ECU,2021-03-06,0.030100000000000002
Ecuador,ECU,2021-03-07,0.028200000000000003
Ecuador,ECU,2021-03-08,0.0262
Ecuador,ECU,2021-03-09,0.0222
Ecuador,ECU,2021-03-10,0.025900000000000003
Ecuador,ECU,2021-03-11,0.0296
Ecuador,ECU,2021-03-12,0.042100000000000005
Ecuador,ECU,2021-03-13,0.0543
Ecuador,ECU,2021-03-14,0.054200000000000005
Ecuador,ECU,2021-03-15,0.054
Ecuador,ECU,2021-03-16,0.0585
Ecuador,ECU,2021-03-17,0.055200000000000006
Ecuador,ECU,2021-03-18,0.052000000000000005
Ecuador,ECU,2021-03-19,0.035
Ecuador,ECU,2021-03-20,0.027
Ecuador,ECU,2021-03-21,0.0313
Ecuador,ECU,2021-03-22,0.031900000000000005
Ecuador,ECU,2021-03-23,0.028200000000000003
Ecuador,ECU,2021-03-24,0.0303
Ecuador,ECU,2021-03-25,0.0412
Ecuador,ECU,2021-03-26,0.0521
Ecuador,ECU,2021-03-27,0.0505
Ecuador,ECU,2021-03-28,0.0494
Ecuador,ECU,2021-03-29,0.052000000000000005
Ecuador,ECU,2021-03-30,0.061000000000000006
Ecuador,ECU,2021-03-31,0.0641
Ecuador,ECU,2021-04-01,0.0584
Egypt,EGY,2021-01-25,0.0002
Egypt,EGY,2021-01-26,0.0002
Egypt,EGY,2021-01-27,0.0002
Egypt,EGY,2021-01-28,0.0002
Egypt,EGY,2021-01-29,0.0002
Egypt,EGY,2021-01-30,0.0002
Egypt,EGY,2021-01-31,0.0005
Egypt,EGY,2021-02-01,0.0008
Egypt,EGY,2021-02-02,0.0011
Egypt,EGY,2021-02-03,0.0014
Egypt,EGY,2021-02-04,0.0017000000000000001
Egypt,EGY,2021-02-05,0.002
Egypt,EGY,2021-02-06,0.0023
Egypt,EGY,2021-02-07,0.0023
Egypt,EGY,2021-02-08,0.0023
Egypt,EGY,2021-02-09,0.0023
Egypt,EGY,2021-02-10,0.0023
Egypt,EGY,2021-02-11,0.0023
Egypt,EGY,2021-02-12,0.0023
Egypt,EGY,2021-02-13,0.0023
Egypt,EGY,2021-02-14,0.0023
Egypt,EGY,2021-02-15,0.0023
Egypt,EGY,2021-02-16,0.0023
Egypt,EGY,2021-02-17,0.0023
Egypt,EGY,2021-02-18,0.0023
Egypt,EGY,2021-02-19,0.0023
Egypt,EGY,2021-02-20,0.0023
Egypt,EGY,2021-02-21,0.0023
Egypt,EGY,2021-02-22,0.0023
Egypt,EGY,2021-02-23,0.0023
Egypt,EGY,2021-02-24,0.0023
Egypt,EGY,2021-02-25,0.0023
Egypt,EGY,2021-02-26,0.0023
Egypt,EGY,2021-02-27,0.0023
Egypt,EGY,2021-02-28,0.0023
Egypt,EGY,2021-03-01,0.0023
Egypt,EGY,2021-03-02,0.0023
Egypt,EGY,2021-03-03,0.0023
Egypt,EGY,2021-03-04,0.0023
Egypt,EGY,2021-03-05,0.0023
Egypt,EGY,2021-03-06,0.0023
Egypt,EGY,2021-03-07,0.0023
Egypt,EGY,2021-03-08,0.0023
Egypt,EGY,2021-03-09,0.0023
Egypt,EGY,2021-03-10,0.0023
Egypt,EGY,2021-03-11,0.0023
Egypt,EGY,2021-03-12,0.0023
Egypt,EGY,2021-03-13,0.0023
Egypt,EGY,2021-03-14,0.0023
Egypt,EGY,2021-03-15,0.0023
Egypt,EGY,2021-03-16,0.0023
Egypt,EGY,2021-03-17,0.0023
Egypt,EGY,2021-03-18,0.0023
Egypt,EGY,2021-03-19,0.0023
Egypt,EGY,2021-03-20,0.0023
Egypt,EGY,2021-03-21,0.0023
Egypt,EGY,2021-03-22,0.0023
Egypt,EGY,2021-03-23,0.0023
Egypt,EGY,2021-03-24,0.0023
Egypt,EGY,2021-03-25,0.0023
Egypt,EGY,2021-03-26,0.0023
Egypt,EGY,2021-03-27,0.0023
Egypt,EGY,2021-03-28,0.0023
Egypt,EGY,2021-03-29,0.0023
Egypt,EGY,2021-03-30,0.0023
Egypt,EGY,2021-03-31,0.0023
Egypt,EGY,2021-04-01,0.0023
Egypt,EGY,2021-04-02,0.0023
Egypt,EGY,2021-04-03,0.0023
Egypt,EGY,2021-04-04,0.0023
El Salvador,SLV,2021-02-18,0.018500000000000003
El Salvador,SLV,2021-02-19,0.018500000000000003
El Salvador,SLV,2021-02-20,0.018500000000000003
El Salvador,SLV,2021-02-21,0.018500000000000003
El Salvador,SLV,2021-02-22,0.018500000000000003
El Salvador,SLV,2021-02-23,0.024
El Salvador,SLV,2021-02-24,0.0279
El Salvador,SLV,2021-02-25,0.032600000000000004
El Salvador,SLV,2021-02-26,0.031100000000000003
El Salvador,SLV,2021-02-27,0.0296
El Salvador,SLV,2021-02-28,0.028200000000000003
El Salvador,SLV,2021-03-01,0.0267
El Salvador,SLV,2021-03-02,0.0205
El Salvador,SLV,2021-03-03,0.0143
El Salvador,SLV,2021-03-04,0.0082
El Salvador,SLV,2021-03-05,0.0082
El Salvador,SLV,2021-03-06,0.0082
El Salvador,SLV,2021-03-07,0.0082
El Salvador,SLV,2021-03-08,0.0082
El Salvador,SLV,2021-03-09,0.0082
El Salvador,SLV,2021-03-10,0.0082
El Salvador,SLV,2021-03-11,0.0082
El Salvador,SLV,2021-03-12,0.0082
El Salvador,SLV,2021-03-13,0.0082
El Salvador,SLV,2021-03-14,0.0082
El Salvador,SLV,2021-03-15,0.0151
El Salvador,SLV,2021-03-16,0.022000000000000002
El Salvador,SLV,2021-03-17,0.028900000000000002
El Salvador,SLV,2021-03-18,0.039900000000000005
El Salvador,SLV,2021-03-19,0.0442
El Salvador,SLV,2021-03-20,0.0485
El Salvador,SLV,2021-03-21,0.0529
El Salvador,SLV,2021-03-22,0.0514
El Salvador,SLV,2021-03-23,0.0499
El Salvador,SLV,2021-03-24,0.0485
El Salvador,SLV,2021-03-25,0.0429
El Salvador,SLV,2021-03-26,0.044000000000000004
El Salvador,SLV,2021-03-27,0.0451
El Salvador,SLV,2021-03-28,0.0463
El Salvador,SLV,2021-03-29,0.0616
El Salvador,SLV,2021-03-30,0.07690000000000001
El Salvador,SLV,2021-03-31,0.0922
El Salvador,SLV,2021-04-01,0.131
El Salvador,SLV,2021-04-02,0.1527
England,,2020-12-14,0.1318
England,,2020-12-15,0.1318
England,,2020-12-16,0.1318
England,,2020-12-17,0.1318
England,,2020-12-18,0.1318
England,,2020-12-19,0.1318
England,,2020-12-20,0.1318
England,,2020-12-21,0.1227
England,,2020-12-22,0.1136
England,,2020-12-23,0.1044
England,,2020-12-24,0.09530000000000001
England,,2020-12-25,0.0862
England,,2020-12-26,0.0771
England,,2020-12-27,0.068
England,,2020-12-28,0.07100000000000001
England,,2020-12-29,0.07400000000000001
England,,2020-12-30,0.077
England,,2020-12-31,0.08
England,,2021-01-01,0.083
England,,2021-01-02,0.08600000000000001
England,,2021-01-03,0.08900000000000001
England,,2021-01-04,0.11760000000000001
England,,2021-01-05,0.1463
England,,2021-01-06,0.1749
England,,2021-01-07,0.20350000000000001
England,,2021-01-08,0.23220000000000002
England,,2021-01-09,0.26080000000000003
England,,2021-01-10,0.2894
England,,2021-01-11,0.2837
England,,2021-01-12,0.29000000000000004
England,,2021-01-13,0.31170000000000003
England,,2021-01-14,0.3413
England,,2021-01-15,0.38230000000000003
England,,2021-01-16,0.4113
England,,2021-01-17,0.4096
England,,2021-01-18,0.4173
England,,2021-01-19,0.4461
England,,2021-01-20,0.4646
England,,2021-01-21,0.48500000000000004
England,,2021-01-22,0.5106
England,,2021-01-23,0.5529000000000001
England,,2021-01-24,0.5639000000000001
England,,2021-01-25,0.5805
England,,2021-01-26,0.5701
England,,2021-01-27,0.5528000000000001
England,,2021-01-28,0.5489
England,,2021-01-29,0.5521
England,,2021-01-30,0.5789000000000001
England,,2021-01-31,0.6025
England,,2021-02-01,0.6142000000000001
England,,2021-02-02,0.6246
England,,2021-02-03,0.6571
England,,2021-02-04,0.669
England,,2021-02-05,0.6602
England,,2021-02-06,0.6371
England,,2021-02-07,0.6213000000000001
England,,2021-02-08,0.6141
England,,2021-02-09,0.6172000000000001
England,,2021-02-10,0.6076
England,,2021-02-11,0.6076
England,,2021-02-12,0.6171
England,,2021-02-13,0.6101
England,,2021-02-14,0.5995
England,,2021-02-15,0.5914
England,,2021-02-16,0.5919
England,,2021-02-17,0.6133000000000001
England,,2021-02-18,0.6157
England,,2021-02-19,0.5870000000000001
England,,2021-02-20,0.5557
England,,2021-02-21,0.5375
England,,2021-02-22,0.522
England,,2021-02-23,0.5166000000000001
England,,2021-02-24,0.5125000000000001
England,,2021-02-25,0.5246000000000001
England,,2021-02-26,0.5604
England,,2021-02-27,0.5803
England,,2021-02-28,0.5942000000000001
England,,2021-03-01,0.5975
England,,2021-03-02,0.5757
England,,2021-03-03,0.5412
England,,2021-03-04,0.5202
England,,2021-03-05,0.5085000000000001
England,,2021-03-06,0.5131
England,,2021-03-07,0.5076
England,,2021-03-08,0.5163
England,,2021-03-09,0.5212
England,,2021-03-10,0.5219
England,,2021-03-11,0.5005000000000001
England,,2021-03-12,0.4897
England,,2021-03-13,0.5128
England,,2021-03-14,0.5351
England,,2021-03-15,0.5745
England,,2021-03-16,0.6267
England,,2021-03-17,0.679
England,,2021-03-18,0.7488
England,,2021-03-19,0.8137000000000001
England,,2021-03-20,0.8799
England,,2021-03-21,0.9023
England,,2021-03-22,0.8983000000000001
England,,2021-03-23,0.8905000000000001
England,,2021-03-24,0.8906000000000001
England,,2021-03-25,0.8653000000000001
England,,2021-03-26,0.8548
England,,2021-03-27,0.807
England,,2021-03-28,0.8207
England,,2021-03-29,0.8148000000000001
England,,2021-03-30,0.8165
England,,2021-03-31,0.8281000000000001
England,,2021-04-01,0.8479
England,,2021-04-02,0.769
England,,2021-04-03,0.6837000000000001
England,,2021-04-04,0.6041000000000001
Equatorial Guinea,GNQ,2021-03-17,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-18,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-19,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-20,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-21,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-22,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-23,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-24,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-25,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-26,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-27,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-28,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-29,0.030600000000000002
Equatorial Guinea,GNQ,2021-03-30,0.0328
Equatorial Guinea,GNQ,2021-03-31,0.0349
Equatorial Guinea,GNQ,2021-04-01,0.0371
Estonia,EST,2020-12-29,0.0233
Estonia,EST,2020-12-30,0.025500000000000002
Estonia,EST,2020-12-31,0.0427
Estonia,EST,2021-01-01,0.043000000000000003
Estonia,EST,2021-01-02,0.0346
Estonia,EST,2021-01-03,0.029
Estonia,EST,2021-01-04,0.0251
Estonia,EST,2021-01-05,0.028800000000000003
Estonia,EST,2021-01-06,0.0444
Estonia,EST,2021-01-07,0.0509
Estonia,EST,2021-01-08,0.0591
Estonia,EST,2021-01-09,0.0828
Estonia,EST,2021-01-10,0.0887
Estonia,EST,2021-01-11,0.0908
Estonia,EST,2021-01-12,0.09380000000000001
Estonia,EST,2021-01-13,0.0912
Estonia,EST,2021-01-14,0.0888
Estonia,EST,2021-01-15,0.0937
Estonia,EST,2021-01-16,0.08360000000000001
Estonia,EST,2021-01-17,0.08
Estonia,EST,2021-01-18,0.0786
Estonia,EST,2021-01-19,0.0799
Estonia,EST,2021-01-20,0.07540000000000001
Estonia,EST,2021-01-21,0.0765
